source_dataset,source_row,gsis_id,identity_classification,provider_authority,provider_id,player_name,position,draft_year,draft_round,draft_pick,name_used_as_identity
draft_picks,49,,UNRESOLVED,,,Irv Pankey,T,1980,2,50,false
draft_picks,70,,UNRESOLVED,,,John Schmeding,G,1980,3,71,false
draft_picks,73,,UNRESOLVED,,,Larry Carter,DB,1980,3,74,false
draft_picks,82,,UNRESOLVED,,,Ray Sydnor,TE,1980,3,83,false
draft_picks,97,,UNRESOLVED,,,David Hodge,LB,1980,4,98,false
draft_picks,110,,UNRESOLVED,,,Mark Streeter,DB,1980,5,111,false
draft_picks,114,,UNRESOLVED,,,Dan Pensick,DT,1980,5,115,false
draft_picks,116,,UNRESOLVED,,,Brad Vassar,LB,1980,5,117,false
draft_picks,118,,UNRESOLVED,,,Jeff Pyburn,DB,1980,5,119,false
draft_picks,121,,UNRESOLVED,,,Paul Jones,RB,1980,5,122,false
draft_picks,122,,UNRESOLVED,,,Jim Zidd,LB,1980,5,123,false
draft_picks,125,,UNRESOLVED,,,John Adams,LB,1980,5,126,false
draft_picks,126,,UNRESOLVED,,,Joe Steele,RB,1980,5,127,false
draft_picks,127,,UNRESOLVED,,,William Bowens,LB,1980,5,128,false
draft_picks,131,,UNRESOLVED,,,Daniel Jacobs,DE,1980,5,132,false
draft_picks,140,,UNRESOLVED,,,Jo Heath,DB,1980,6,141,false
draft_picks,145,,UNRESOLVED,,,Mike Davis,DB,1980,6,146,false
draft_picks,149,,UNRESOLVED,,,Lester Boyd,LB,1980,6,150,false
draft_picks,151,,UNRESOLVED,,,Tom Schremp,DE,1980,6,152,false
draft_picks,152,,UNRESOLVED,,,Mark McNeal,DE,1980,6,153,false
draft_picks,154,,UNRESOLVED,,,Farley Bell,LB,1980,6,155,false
draft_picks,155,,UNRESOLVED,,,Mike Guess,DB,1980,6,156,false
draft_picks,157,,UNRESOLVED,,,Eugene Byrd,WR,1980,6,158,false
draft_picks,162,,UNRESOLVED,,,Wayne Hamilton,LB,1980,6,163,false
draft_picks,167,,UNRESOLVED,,,Gary Don Johnson,DT,1980,7,168,false
draft_picks,176,,UNRESOLVED,,,Mike Morucci,RB,1980,7,177,false
draft_picks,179,,UNRESOLVED,,,Tom Kearns,G,1980,7,180,false
draft_picks,182,,UNRESOLVED,,,Emanuel Tolbert,WR,1980,7,183,false
draft_picks,183,,UNRESOLVED,,,John Havekost,G,1980,7,184,false
draft_picks,187,,UNRESOLVED,,,Terrell Ward,DB,1980,7,188,false
draft_picks,188,,UNRESOLVED,,,Lester Brown,RB,1980,7,189,false
draft_picks,189,,UNRESOLVED,,,Bennie Leverett,RB,1980,7,190,false
draft_picks,190,,UNRESOLVED,,,Stuart Dodds,P,1980,7,191,false
draft_picks,194,,UNRESOLVED,,,Ken Walter,T,1980,8,195,false
draft_picks,195,,UNRESOLVED,,,Mark Lyles,RB,1980,8,196,false
draft_picks,196,,UNRESOLVED,,,Don Coleman,WR,1980,8,197,false
draft_picks,197,,UNRESOLVED,,,Dupree Branch,DB,1980,8,198,false
draft_picks,198,,UNRESOLVED,,,Tim Smith,DB,1980,8,199,false
draft_picks,199,,UNRESOLVED,,,Ken Harris,RB,1980,8,200,false
draft_picks,201,,UNRESOLVED,,,Todd Krueger,QB,1980,8,202,false
draft_picks,202,,UNRESOLVED,,,Sam Stepney,LB,1980,8,203,false
draft_picks,204,,UNRESOLVED,,,Jeff Dziama,LB,1980,8,205,false
draft_picks,206,,UNRESOLVED,,,Jack Cosgrove,C,1980,8,207,false
draft_picks,207,,UNRESOLVED,,,Mike House,TE,1980,8,208,false
draft_picks,208,,UNRESOLVED,,,Jeff Copeland,LB,1980,8,209,false
draft_picks,210,,UNRESOLVED,,,Grant Hudson,DT,1980,8,211,false
draft_picks,211,,UNRESOLVED,,,Jeff Allen,DB,1980,8,212,false
draft_picks,212,,UNRESOLVED,,,Derrick Goddard,DB,1980,8,213,false
draft_picks,215,,UNRESOLVED,,,Larry Savage,LB,1980,8,216,false
draft_picks,218,,UNRESOLVED,,,Curtis Sirmones,RB,1980,8,219,false
draft_picks,219,,UNRESOLVED,,,Tom Pettigrew,T,1980,8,220,false
draft_picks,220,,UNRESOLVED,,,Ted Walton,DB,1980,8,221,false
draft_picks,221,,UNRESOLVED,,,DeWayne Jett,WR,1980,9,222,false
draft_picks,226,,UNRESOLVED,,,Mark Bright,RB,1980,9,227,false
draft_picks,227,,UNRESOLVED,,,Glen Keller,C,1980,9,228,false
draft_picks,230,,UNRESOLVED,,,Kent Davis,DB,1980,9,231,false
draft_picks,231,,UNRESOLVED,,,Dennis Mosley,RB,1980,9,232,false
draft_picks,232,,UNRESOLVED,,,Frank Mordica,RB,1980,9,233,false
draft_picks,233,,UNRESOLVED,,,Joe Peters,DT,1980,9,234,false
draft_picks,234,,UNRESOLVED,,,Barry Burget,LB,1980,9,235,false
draft_picks,235,,UNRESOLVED,,,Roy De Walt,RB,1980,9,236,false
draft_picks,236,,UNRESOLVED,,,Dan Hartwig,QB,1980,9,237,false
draft_picks,237,,UNRESOLVED,,,Jim Swift,T,1980,9,238,false
draft_picks,240,,UNRESOLVED,,,Lawrence McCullough,WR,1980,9,241,false
draft_picks,243,,UNRESOLVED,,,Ed Harris,RB,1980,9,244,false
draft_picks,244,,UNRESOLVED,,,Bob Harris,T,1980,9,245,false
draft_picks,245,,UNRESOLVED,,,Jackie Flowers,WR,1980,9,246,false
draft_picks,246,,UNRESOLVED,,,Steve Whitman,RB,1980,9,247,false
draft_picks,248,,UNRESOLVED,,,Ron McCall,WR,1980,9,249,false
draft_picks,249,,UNRESOLVED,,,Woodrow Wilson,DB,1980,10,250,false
draft_picks,250,,UNRESOLVED,,,Donnie Henderson,DB,1980,10,251,false
draft_picks,252,,UNRESOLVED,,,Jafus White,DB,1980,10,253,false
draft_picks,253,,UNRESOLVED,,,Larry Stewart,T,1980,10,254,false
draft_picks,255,,UNRESOLVED,,,Joe Sanford,T,1980,10,256,false
draft_picks,256,,UNRESOLVED,,,Walt Bellamy,DB,1980,10,257,false
draft_picks,257,,UNRESOLVED,,,Kenny Brown,WR,1980,10,258,false
draft_picks,260,,UNRESOLVED,,,Rob Martinovich,T,1980,10,261,false
draft_picks,261,,UNRESOLVED,,,Tanya Webb,DE,1980,10,262,false
draft_picks,262,,UNRESOLVED,,,Kevin Fidel,C,1980,10,263,false
draft_picks,265,,UNRESOLVED,,,Tom Daniel,C,1980,10,266,false
draft_picks,267,,UNRESOLVED,,,Lewis Walker,RB,1980,10,268,false
draft_picks,268,,UNRESOLVED,,,Willie Stephens,DB,1980,10,269,false
draft_picks,270,,UNRESOLVED,,,Doug Lantz,C,1980,10,271,false
draft_picks,271,,UNRESOLVED,,,Ben Long,LB,1980,10,272,false
draft_picks,272,,UNRESOLVED,,,Matthew Teague,DE,1980,10,273,false
draft_picks,273,,UNRESOLVED,,,Billy Reaves,WR,1980,10,274,false
draft_picks,274,,UNRESOLVED,,,Brett Davis,RB,1980,10,275,false
draft_picks,276,,UNRESOLVED,,,Ken Fritz,G,1980,10,277,false
draft_picks,278,,UNRESOLVED,,,Phil Driscoll,DE,1980,11,279,false
draft_picks,279,,UNRESOLVED,,,Eddy Whitley,TE,1980,11,280,false
draft_picks,281,,UNRESOLVED,,,Delrick Brown,DB,1980,11,282,false
draft_picks,282,,UNRESOLVED,,,Ricky Skiles,LB,1980,11,283,false
draft_picks,283,,UNRESOLVED,,,Mike Babb,DB,1980,11,284,false
draft_picks,284,,UNRESOLVED,,,Steve Bernish,DE,1980,11,285,false
draft_picks,285,,UNRESOLVED,,,Joe Gordon,DT,1980,11,286,false
draft_picks,288,,UNRESOLVED,,,George Woodard,RB,1980,11,289,false
draft_picks,289,,UNRESOLVED,,,James Zachery,LB,1980,11,290,false
draft_picks,290,,UNRESOLVED,,,Mike Massey,LB,1980,11,291,false
draft_picks,291,,UNRESOLVED,,,Tali Ena,RB,1980,11,292,false
draft_picks,293,,UNRESOLVED,,,Roland Sales,RB,1980,11,294,false
draft_picks,294,,UNRESOLVED,,,Mike Matocha,DE,1980,11,295,false
draft_picks,295,,UNRESOLVED,,,Chris Judge,DB,1980,11,296,false
draft_picks,296,,UNRESOLVED,,,Phil Farris,WR,1980,11,297,false
draft_picks,297,,UNRESOLVED,,,Lee Jukes,WR,1980,11,298,false
draft_picks,298,,UNRESOLVED,,,Terry Jones,DE,1980,11,299,false
draft_picks,300,,UNRESOLVED,,,Eddie Preston,WR,1980,11,301,false
draft_picks,302,,UNRESOLVED,,,John Singleton,DE,1980,11,303,false
draft_picks,305,,UNRESOLVED,,,Charles Vaclavik,DB,1980,12,306,false
draft_picks,307,,UNRESOLVED,,,Mike Wright,QB,1980,12,308,false
draft_picks,308,,UNRESOLVED,,,Tyrone Gray,WR,1980,12,309,false
draft_picks,309,,UNRESOLVED,,,James Stewart,DB,1980,12,310,false
draft_picks,310,,UNRESOLVED,,,Randy Bielski,K,1980,12,311,false
draft_picks,312,,UNRESOLVED,,,Quinn Jones,RB,1980,12,313,false
draft_picks,313,,UNRESOLVED,,,Mike Brewington,LB,1980,12,314,false
draft_picks,314,,UNRESOLVED,,,Thomas Lane,DB,1980,12,315,false
draft_picks,315,,UNRESOLVED,,,Roger Lapham,TE,1980,12,316,false
draft_picks,316,,UNRESOLVED,,,David Dumars,DB,1980,12,317,false
draft_picks,317,,UNRESOLVED,,,Kiser Lewis,LB,1980,12,318,false
draft_picks,318,,UNRESOLVED,,,Presnell Gilbert,DB,1980,12,319,false
draft_picks,319,,UNRESOLVED,,,Jimmy Jordan,QB,1980,12,320,false
draft_picks,324,,UNRESOLVED,,,Chuck Stone,G,1980,12,325,false
draft_picks,325,,UNRESOLVED,,,Gene Coleman,DB,1980,12,326,false
draft_picks,326,,UNRESOLVED,,,Marcene Emmett,DB,1980,12,327,false
draft_picks,327,,UNRESOLVED,,,Wiley Pitts,WR,1980,12,328,false
draft_picks,328,,UNRESOLVED,,,Howard Fields,DB,1980,12,329,false
draft_picks,330,,UNRESOLVED,,,Harry Price,WR,1980,12,331,false
draft_picks,331,,UNRESOLVED,,,Kevin Scanlon,QB,1980,12,332,false
draft_picks,415,,UNRESOLVED,,,Robert Geathers,DT,1981,3,83,false
draft_picks,416,,UNRESOLVED,,,Sam Greene,WR,1981,4,84,false
draft_picks,419,,UNRESOLVED,,,Scott Phillips,WR,1981,4,87,false
draft_picks,420,,UNRESOLVED,,,Steve Rhodes,WR,1981,4,88,false
draft_picks,428,,UNRESOLVED,,,Brad Wright,QB,1981,4,96,false
draft_picks,429,,UNRESOLVED,,,Ron Washington,WR,1981,4,97,false
draft_picks,452,,UNRESOLVED,,,Benjie Pryor,TE,1981,5,120,false
draft_picks,455,,UNRESOLVED,,,Wendell Ray,DE,1981,5,123,false
draft_picks,459,,UNRESOLVED,,,Ricky Martin,WR,1981,5,127,false
draft_picks,462,,UNRESOLVED,,,Steve Clark,DE,1981,5,130,false
draft_picks,464,,UNRESOLVED,,,Gary Sayre,G,1981,5,132,false
draft_picks,465,,UNRESOLVED,,,Delbert Fowler,LB,1981,5,133,false
draft_picks,467,,UNRESOLVED,,,Calvin Clark,DE,1981,5,135,false
draft_picks,483,,UNRESOLVED,,,Alvin Lewis,RB,1981,6,151,false
draft_picks,485,,UNRESOLVED,,,Dock Luckie,DT,1981,6,153,false
draft_picks,487,,UNRESOLVED,,,Sam Johnson,DB,1981,6,155,false
draft_picks,490,,UNRESOLVED,,,William Daniels,DT,1981,6,158,false
draft_picks,492,,UNRESOLVED,,,Ron Simmons,DT,1981,6,160,false
draft_picks,495,,UNRESOLVED,,,Vince Skillings,DB,1981,6,163,false
draft_picks,497,,UNRESOLVED,,,Edward O'Neal,RB,1981,6,165,false
draft_picks,506,,UNRESOLVED,,,Alan Duncan,K,1981,7,174,false
draft_picks,511,,UNRESOLVED,,,Mike Daum,T,1981,7,179,false
draft_picks,514,,UNRESOLVED,,,Lee Spivey,T,1981,7,182,false
draft_picks,516,,UNRESOLVED,,,Don Shaver,RB,1981,7,184,false
draft_picks,517,,UNRESOLVED,,,Ken Toler,WR,1981,7,185,false
draft_picks,518,,UNRESOLVED,,,Brad Scovill,TE,1981,7,186,false
draft_picks,520,,UNRESOLVED,,,Steve Doolittle,LB,1981,7,188,false
draft_picks,523,,UNRESOLVED,,,Ken Miller,DB,1981,7,191,false
draft_picks,525,,UNRESOLVED,,,Don Washington,DB,1981,7,193,false
draft_picks,526,,UNRESOLVED,,,Ken Naber,K,1981,8,194,false
draft_picks,527,,UNRESOLVED,,,Lloyd Jones,WR,1981,8,195,false
draft_picks,529,,UNRESOLVED,,,John Powers,G,1981,8,197,false
draft_picks,531,,UNRESOLVED,,,Denver Johnson,T,1981,8,199,false
draft_picks,532,,UNRESOLVED,,,Larry Werts,LB,1981,8,200,false
draft_picks,535,,UNRESOLVED,,,Garry White,RB,1981,8,203,false
draft_picks,536,,UNRESOLVED,,,Ken Sitton,DB,1981,8,204,false
draft_picks,537,,UNRESOLVED,,,Scott Zettek,DT,1981,8,205,false
draft_picks,538,,UNRESOLVED,,,David Dorn,WR,1981,8,206,false
draft_picks,545,,UNRESOLVED,,,J.C. Watts,DB,1981,8,213,false
draft_picks,546,,UNRESOLVED,,,Gene Gladys,LB,1981,8,214,false
draft_picks,547,,UNRESOLVED,,,Kevin Evans,DB,1981,8,215,false
draft_picks,550,,UNRESOLVED,,,Paul Piurowski,LB,1981,8,218,false
draft_picks,551,,UNRESOLVED,,,Clifford Toney,DB,1981,8,219,false
draft_picks,555,,UNRESOLVED,,,Jim Stone,RB,1981,9,223,false
draft_picks,557,,UNRESOLVED,,,Admiral Dewey Larry,DB,1981,9,225,false
draft_picks,560,,UNRESOLVED,,,Mike Ford,QB,1981,9,228,false
draft_picks,562,,UNRESOLVED,,,Samoa Samoa,RB,1981,9,230,false
draft_picks,564,,UNRESOLVED,,,Frank Ditta,G,1981,9,232,false
draft_picks,565,,UNRESOLVED,,,Tim Gooch,DT,1981,9,233,false
draft_picks,566,,UNRESOLVED,,,Rusty Olsen,DE,1981,9,234,false
draft_picks,567,,UNRESOLVED,,,John Noonan,WR,1981,9,235,false
draft_picks,568,,UNRESOLVED,,,Jim Whatley,WR,1981,9,236,false
draft_picks,569,,UNRESOLVED,,,Anthony Vereen,DB,1981,9,237,false
draft_picks,570,,UNRESOLVED,,,Hugh Jernigan,DB,1981,9,238,false
draft_picks,574,,UNRESOLVED,,,Ron Seawell,LB,1981,9,242,false
draft_picks,576,,UNRESOLVED,,,Randy Schleusener,G,1981,9,244,false
draft_picks,577,,UNRESOLVED,,,Calvin Fance,RB,1981,9,245,false
draft_picks,580,,UNRESOLVED,,,Curt Mohl,T,1981,9,248,false
draft_picks,582,,UNRESOLVED,,,Mike Barker,DT,1981,10,250,false
draft_picks,584,,UNRESOLVED,,,Ken Dawson,RB,1981,10,252,false
draft_picks,585,,UNRESOLVED,,,James Mallard,WR,1981,10,253,false
draft_picks,586,,UNRESOLVED,,,Ken McCune,DE,1981,10,254,false
draft_picks,587,,UNRESOLVED,,,Nickie Hall,QB,1981,10,255,false
draft_picks,588,,UNRESOLVED,,,Gregg Gerken,LB,1981,10,256,false
draft_picks,589,,UNRESOLVED,,,Phil Kessel,QB,1981,10,257,false
draft_picks,590,,UNRESOLVED,,,Hubert Simpson,RB,1981,10,258,false
draft_picks,592,,UNRESOLVED,,,Tim Clifford,QB,1981,10,260,false
draft_picks,595,,UNRESOLVED,,,Jim Joiner,WR,1981,10,263,false
draft_picks,596,,UNRESOLVED,,,Andy Cannavino,LB,1981,10,264,false
draft_picks,600,,UNRESOLVED,,,Robert Parham,RB,1981,10,268,false
draft_picks,602,,UNRESOLVED,,,Larry Jones,RB,1981,10,270,false
draft_picks,605,,UNRESOLVED,,,Pat Graham,DT,1981,10,273,false
draft_picks,606,,UNRESOLVED,,,Robert Murphy,DB,1981,10,274,false
draft_picks,609,,UNRESOLVED,,,Lester Mickens,WR,1981,11,277,false
draft_picks,610,,UNRESOLVED,,,Ed Gall,DT,1981,11,278,false
draft_picks,611,,UNRESOLVED,,,Lance Olander,RB,1981,11,279,false
draft_picks,612,,UNRESOLVED,,,Matt Petrzelka,T,1981,11,280,false
draft_picks,613,,UNRESOLVED,,,Mike Sherrod,TE,1981,11,281,false
draft_picks,614,,UNRESOLVED,,,Forrest Valora,LB,1981,11,282,false
draft_picks,616,,UNRESOLVED,,,Jerry Hill,WR,1981,11,284,false
draft_picks,618,,UNRESOLVED,,,Ronnie DeBose,TE,1981,11,286,false
draft_picks,619,,UNRESOLVED,,,Lonnie Johnson,RB,1981,11,287,false
draft_picks,622,,UNRESOLVED,,,Pat Walker,WR,1981,11,290,false
draft_picks,625,,UNRESOLVED,,,Bill Stephanos,T,1981,11,293,false
draft_picks,626,,UNRESOLVED,,,Willie Jackson,DB,1981,11,294,false
draft_picks,627,,UNRESOLVED,,,Brian Buckley,QB,1981,11,295,false
draft_picks,629,,UNRESOLVED,,,Claude Mathews,G,1981,11,297,false
draft_picks,633,,UNRESOLVED,,,Keith Chappelle,WR,1981,11,301,false
draft_picks,634,,UNRESOLVED,,,Tim Morrison,G,1981,11,302,false
draft_picks,635,,UNRESOLVED,,,Gail Davis,T,1981,11,303,false
draft_picks,638,,UNRESOLVED,,,Jeff Bednarek,DT,1981,12,306,false
draft_picks,639,,UNRESOLVED,,,Mike Maher,TE,1981,12,307,false
draft_picks,640,,UNRESOLVED,,,Mike Moeller,T,1981,12,308,false
draft_picks,641,,UNRESOLVED,,,Joe Adams,G,1981,12,309,false
draft_picks,644,,UNRESOLVED,,,Mark O'Connell,QB,1981,12,312,false
draft_picks,645,,UNRESOLVED,,,Major Ogilvie,RB,1981,12,313,false
draft_picks,648,,UNRESOLVED,,,Bob Shupryt,LB,1981,12,316,false
draft_picks,649,,UNRESOLVED,,,John Hankerd,LB,1981,12,317,false
draft_picks,650,,UNRESOLVED,,,John Alford,DT,1981,12,318,false
draft_picks,653,,UNRESOLVED,,,Mandel Robinson,RB,1981,12,321,false
draft_picks,654,,UNRESOLVED,,,Joe Adams,QB,1981,12,322,false
draft_picks,657,,UNRESOLVED,,,Kevin McGill,T,1981,12,325,false
draft_picks,658,,UNRESOLVED,,,Keith Clark,LB,1981,12,326,false
draft_picks,659,,UNRESOLVED,,,Stacy Charles,WR,1981,12,327,false
draft_picks,661,,UNRESOLVED,,,Nate Lundy,WR,1981,12,329,false
draft_picks,662,,UNRESOLVED,,,Mark McCants,DB,1981,12,330,false
draft_picks,664,,UNRESOLVED,,,Phil Nelson,TE,1981,12,332,false
draft_picks,707,,UNRESOLVED,,,John Meyer,T,1982,2,43,false
draft_picks,721,,UNRESOLVED,,,Jim Burroughs,DB,1982,3,57,false
draft_picks,725,,UNRESOLVED,,,Carl Powell,WR,1982,3,61,false
draft_picks,731,,UNRESOLVED,,,Bill Bechtold,C,1982,3,67,false
draft_picks,752,,UNRESOLVED,,,Jeff Gaylord,LB,1982,4,88,false
draft_picks,766,,UNRESOLVED,,,Gerry Raymond,G,1982,4,102,false
draft_picks,770,,UNRESOLVED,,,Dan Plater,WR,1982,4,106,false
draft_picks,787,,UNRESOLVED,,,Ed Jackson,LB,1982,5,123,false
draft_picks,798,,UNRESOLVED,,,Dennis Tabron,DB,1982,5,134,false
draft_picks,802,,UNRESOLVED,,,Paul Sorensen,DB,1982,5,138,false
draft_picks,807,,UNRESOLVED,,,Ken Hammond,G,1982,6,143,false
draft_picks,817,,UNRESOLVED,,,Lamont Jeffers,LB,1982,6,153,false
draft_picks,820,,UNRESOLVED,,,Darrell Nicholson,LB,1982,6,156,false
draft_picks,823,,UNRESOLVED,,,Curt Grieve,WR,1982,6,159,false
draft_picks,824,,UNRESOLVED,,,DeWayne Chivers,TE,1982,6,160,false
draft_picks,827,,UNRESOLVED,,,Lonell Phea,WR,1982,6,163,false
draft_picks,829,,UNRESOLVED,,,Charles Daum,DT,1982,6,165,false
draft_picks,830,,UNRESOLVED,,,Arthur King,DT,1982,6,166,false
draft_picks,832,,UNRESOLVED,,,Jeff Roberts,LB,1982,7,168,false
draft_picks,839,,UNRESOLVED,,,Phil Bates,RB,1982,7,175,false
draft_picks,840,,UNRESOLVED,,,David Toloumu,RB,1982,7,176,false
draft_picks,841,,UNRESOLVED,,,Jeff Jackson,DE,1982,7,177,false
draft_picks,842,,UNRESOLVED,,,Bob Sebro,C,1982,7,178,false
draft_picks,844,,UNRESOLVED,,,John Schachtner,LB,1982,7,180,false
draft_picks,847,,UNRESOLVED,,,Joey Whitley,DB,1982,7,183,false
draft_picks,851,,UNRESOLVED,,,Victor Simmons,WR,1982,7,187,false
draft_picks,852,,UNRESOLVED,,,Hollis Hall,DB,1982,7,188,false
draft_picks,853,,UNRESOLVED,,,Alvin Ruben,DE,1982,7,189,false
draft_picks,857,,UNRESOLVED,,,Bill Purifoy,DE,1982,7,193,false
draft_picks,858,,UNRESOLVED,,,Ben Needham,LB,1982,7,194,false
draft_picks,860,,UNRESOLVED,,,Tony Loia,G,1982,8,196,false
draft_picks,861,,UNRESOLVED,,,Ken Collins,LB,1982,8,197,false
draft_picks,865,,UNRESOLVED,,,Chester Cooper,WR,1982,8,201,false
draft_picks,867,,UNRESOLVED,,,Ricky Eberhardt,DB,1982,8,203,false
draft_picks,868,,UNRESOLVED,,,Van Heflin,TE,1982,8,204,false
draft_picks,870,,UNRESOLVED,,,Kirk Harmon,LB,1982,8,206,false
draft_picks,877,,UNRESOLVED,,,Robert Hubble,TE,1982,8,213,false
draft_picks,882,,UNRESOLVED,,,Luc Tousignant,QB,1982,8,218,false
draft_picks,883,,UNRESOLVED,,,Lawrence Texada,RB,1982,8,219,false
draft_picks,885,,UNRESOLVED,,,Dwight Sullivan,RB,1982,8,221,false
draft_picks,886,,UNRESOLVED,,,Kari Yli-Renko,T,1982,8,222,false
draft_picks,887,,UNRESOLVED,,,Ralph Warthen,DT,1982,8,223,false
draft_picks,888,,UNRESOLVED,,,Kelvin Murdock,WR,1982,9,224,false
draft_picks,889,,UNRESOLVED,,,Tony Berryhill,C,1982,9,225,false
draft_picks,891,,UNRESOLVED,,,Milton Baker,TE,1982,9,227,false
draft_picks,892,,UNRESOLVED,,,David Jefferson,LB,1982,9,228,false
draft_picks,893,,UNRESOLVED,,,Bob Speight,T,1982,9,229,false
draft_picks,894,,UNRESOLVED,,,Mike Hatchett,DB,1982,9,230,false
draft_picks,895,,UNRESOLVED,,,Danny Wagoner,DB,1982,9,231,false
draft_picks,896,,UNRESOLVED,,,Darnell Dailey,LB,1982,9,232,false
draft_picks,898,,UNRESOLVED,,,Matt Bradley,DB,1982,9,234,false
draft_picks,900,,UNRESOLVED,,,Mike Hirn,TE,1982,9,236,false
draft_picks,902,,UNRESOLVED,,,Randy Trautman,DT,1982,9,238,false
draft_picks,904,,UNRESOLVED,,,John Higgins,DB,1982,9,240,false
draft_picks,905,,UNRESOLVED,,,Lyndle Byford,T,1982,9,241,false
draft_picks,906,,UNRESOLVED,,,Bob Lane,QB,1982,9,242,false
draft_picks,910,,UNRESOLVED,,,Warren Lyles,DT,1982,9,246,false
draft_picks,913,,UNRESOLVED,,,Joe Gary,DT,1982,9,249,false
draft_picks,914,,UNRESOLVED,,,James Bennett,WR,1982,9,250,false
draft_picks,916,,UNRESOLVED,,,Tom Deery,DB,1982,10,252,false
draft_picks,918,,UNRESOLVED,,,Harold Smith,DE,1982,10,254,false
draft_picks,919,,UNRESOLVED,,,Ricky Floyd,RB,1982,10,255,false
draft_picks,921,,UNRESOLVED,,,Joe Turner,DB,1982,10,257,false
draft_picks,922,,UNRESOLVED,,,Craig Austin,LB,1982,10,258,false
draft_picks,924,,UNRESOLVED,,,Gerald Lucear,WR,1982,10,260,false
draft_picks,925,,UNRESOLVED,,,Ron Reeves,QB,1982,10,261,false
draft_picks,926,,UNRESOLVED,,,Curtis Stowers,LB,1982,10,262,false
draft_picks,927,,UNRESOLVED,,,Rich D'Amico,LB,1982,10,263,false
draft_picks,929,,UNRESOLVED,,,Terry Daniels,DB,1982,10,265,false
draft_picks,931,,UNRESOLVED,,,Sal Sunseri,LB,1982,10,267,false
draft_picks,932,,UNRESOLVED,,,Larry Brodsky,WR,1982,10,268,false
draft_picks,935,,UNRESOLVED,,,Robin Fisher,LB,1982,10,271,false
draft_picks,936,,UNRESOLVED,,,Vic James,DB,1982,10,272,false
draft_picks,941,,UNRESOLVED,,,Todd Eckerson,T,1982,10,277,false
draft_picks,942,,UNRESOLVED,,,Larry Hogue,DB,1982,10,278,false
draft_picks,943,,UNRESOLVED,,,Tim Barbian,DT,1982,10,279,false
draft_picks,944,,UNRESOLVED,,,Lamont Meacham,DB,1982,11,280,false
draft_picks,945,,UNRESOLVED,,,Dan Miller,K,1982,11,281,false
draft_picks,946,,UNRESOLVED,,,Steve Michuta,QB,1982,11,282,false
draft_picks,947,,UNRESOLVED,,,Guy Boliaux,LB,1982,11,283,false
draft_picks,949,,UNRESOLVED,,,Ricky Coffman,WR,1982,11,285,false
draft_picks,951,,UNRESOLVED,,,Jim Campbell,TE,1982,11,287,false
draft_picks,952,,UNRESOLVED,,,Jeff Keller,WR,1982,11,288,false
draft_picks,953,,UNRESOLVED,,,Willie Turner,WR,1982,11,289,false
draft_picks,954,,UNRESOLVED,,,James Williams,DE,1982,11,290,false
draft_picks,957,,UNRESOLVED,,,Mikal Abdul-Saboor,G,1982,11,293,false
draft_picks,959,,UNRESOLVED,,,George Thompson,WR,1982,11,295,false
draft_picks,960,,UNRESOLVED,,,Steve Sandon,QB,1982,11,296,false
draft_picks,961,,UNRESOLVED,,,Bob Carter,WR,1982,11,297,false
draft_picks,962,,UNRESOLVED,,,Frank Kalil,G,1982,11,298,false
draft_picks,963,,UNRESOLVED,,,Anthony Watson,DB,1982,11,299,false
draft_picks,964,,UNRESOLVED,,,Stuart Yatsko,G,1982,11,300,false
draft_picks,965,,UNRESOLVED,,,Ron Ingram,WR,1982,11,301,false
draft_picks,966,,UNRESOLVED,,,Perry Parmelee,WR,1982,11,302,false
draft_picks,967,,UNRESOLVED,,,Gary Crum,T,1982,11,303,false
draft_picks,968,,UNRESOLVED,,,Mike Whiting,RB,1982,11,304,false
draft_picks,969,,UNRESOLVED,,,Russell Davis,RB,1982,11,305,false
draft_picks,970,,UNRESOLVED,,,Gary Gibson,LB,1982,11,306,false
draft_picks,975,,UNRESOLVED,,,Frank Naylor,C,1982,12,311,false
draft_picks,976,,UNRESOLVED,,,Raymond Coley,DT,1982,12,312,false
draft_picks,977,,UNRESOLVED,,,Ricky Young,LB,1982,12,313,false
draft_picks,980,,UNRESOLVED,,,Randy Smith,WR,1982,12,316,false
draft_picks,981,,UNRESOLVED,,,Bob Atha,K,1982,12,317,false
draft_picks,982,,UNRESOLVED,,,Hobson Milner,RB,1982,12,318,false
draft_picks,984,,UNRESOLVED,,,Al Hughes,DE,1982,12,320,false
draft_picks,986,,UNRESOLVED,,,Jeff Goff,LB,1982,12,322,false
draft_picks,987,,UNRESOLVED,,,Mark Seale,DT,1982,12,323,false
draft_picks,988,,UNRESOLVED,,,Mike Miller,DB,1982,12,324,false
draft_picks,991,,UNRESOLVED,,,Brian Clark,G,1982,12,327,false
draft_picks,993,,UNRESOLVED,,,Tony Suber,DT,1982,12,329,false
draft_picks,994,,UNRESOLVED,,,Tom Carlstrom,G,1982,12,330,false
draft_picks,995,,UNRESOLVED,,,Mike Rodrigue,WR,1982,12,331,false
draft_picks,996,,UNRESOLVED,,,Rich Burtness,G,1982,12,332,false
draft_picks,997,,UNRESOLVED,,,Dan Feraday,QB,1982,12,333,false
draft_picks,1004,,UNRESOLVED,,,Jimbo Covert,T,1983,1,6,false
draft_picks,1048,,UNRESOLVED,,,Mike Walter,LB,1983,2,50,false
