field_id,candidate,bucket,rows,predicted_mean,actual_rate,absolute_calibration_error
TE_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,23,0.5395567052,0.1739130435,0.3656436617
TE_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,23,0.6319814805,0.6956521739,0.0636706934
TE_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7-0.8,30,0.7607615984,0.8333333333,0.0725717349
TE_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8-0.9,15,0.8050799950,0.7333333333,0.0717466616
TE_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.9-1.0,59,0.9245410359,0.9661016949,0.0415606590
TE_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,1,0.2804749895,1.0000000000,0.7195250105
TE_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,31,0.4614678992,0.2903225806,0.1711453185
TE_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,23,0.5395567052,0.1739130435,0.3656436617
TE_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.6-0.7,23,0.6291668916,0.6956521739,0.0664852823
TE_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.7-0.8,30,0.7598418221,0.8333333333,0.0734915112
TE_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.8-0.9,15,0.8050799950,0.7333333333,0.0717466616
TE_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.9-1.0,59,0.9244418076,0.9661016949,0.0416598873
TE_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.2-0.3,1,0.2804749895,1.0000000000,0.7195250105
TE_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.4-0.5,31,0.4614678992,0.2903225806,0.1711453185
TE_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.5-0.6,23,0.5395567052,0.1739130435,0.3656436617
TE_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.6-0.7,23,0.6297693238,0.6956521739,0.0658828501
TE_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.7-0.8,30,0.7574671731,0.8333333333,0.0758661602
TE_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.8-0.9,20,0.8275563540,0.8000000000,0.0275563540
TE_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.9-1.0,54,0.9251587900,0.9629629630,0.0378041730
TE_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,1,0.2804749895,1.0000000000,0.7195250105
TE_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,31,0.4614678992,0.2903225806,0.1711453185
TE_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.5-0.6,23,0.5395567052,0.1739130435,0.3656436617
TE_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.6-0.7,23,0.6319814805,0.6956521739,0.0636706934
TE_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.7-0.8,30,0.7607615984,0.8333333333,0.0725717349
TE_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.8-0.9,15,0.8050799950,0.7333333333,0.0717466616
TE_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.9-1.0,59,0.9245410359,0.9661016949,0.0415606590
TE_T6_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,352,0.0250622670,0.0284090909,0.0033468239
TE_T6_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,52,0.1775455425,0.1538461538,0.0236993887
TE_T6_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,14,0.2194355522,0.0714285714,0.1480069808
TE_T6_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,36,0.3334452676,0.3611111111,0.0276658435
TE_T6_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,352,0.0250622670,0.0284090909,0.0033468239
TE_T6_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,52,0.1775455425,0.1538461538,0.0236993887
TE_T6_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,14,0.2194355522,0.0714285714,0.1480069808
TE_T6_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.3-0.4,36,0.3334452676,0.3611111111,0.0276658435
TE_T6_NEXT_YEAR,C2_BETA_CALIBRATION,0.0-0.1,352,0.0250622670,0.0284090909,0.0033468239
TE_T6_NEXT_YEAR,C2_BETA_CALIBRATION,0.1-0.2,52,0.1775455425,0.1538461538,0.0236993887
TE_T6_NEXT_YEAR,C2_BETA_CALIBRATION,0.2-0.3,14,0.2194355522,0.0714285714,0.1480069808
TE_T6_NEXT_YEAR,C2_BETA_CALIBRATION,0.3-0.4,36,0.3334452676,0.3611111111,0.0276658435
TE_T6_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,352,0.0250622670,0.0284090909,0.0033468239
TE_T6_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,52,0.1775455425,0.1538461538,0.0236993887
TE_T6_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.2-0.3,14,0.2194355522,0.0714285714,0.1480069808
TE_T6_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.3-0.4,36,0.3334452676,0.3611111111,0.0276658435
TE_T6_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,625,0.0146822953,0.0128000000,0.0018822953
TE_T6_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,90,0.1579296071,0.2000000000,0.0420703929
TE_T6_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,6,0.2036035210,0.0000000000,0.2036035210
TE_T6_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,48,0.4725800458,0.4583333333,0.0142467125
TE_T6_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,625,0.0155192674,0.0128000000,0.0027192674
TE_T6_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,90,0.1594623490,0.2000000000,0.0405376510
TE_T6_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,6,0.2036035210,0.0000000000,0.2036035210
TE_T6_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.4-0.5,42,0.4643223288,0.4761904762,0.0118681474
TE_T6_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.5-0.6,6,0.5064408880,0.3333333333,0.1731075546
TE_T6_THIS_YEAR,C2_BETA_CALIBRATION,0.0-0.1,625,0.0160510279,0.0128000000,0.0032510279
TE_T6_THIS_YEAR,C2_BETA_CALIBRATION,0.1-0.2,90,0.1650133602,0.2000000000,0.0349866398
TE_T6_THIS_YEAR,C2_BETA_CALIBRATION,0.2-0.3,6,0.2036035210,0.0000000000,0.2036035210
TE_T6_THIS_YEAR,C2_BETA_CALIBRATION,0.3-0.4,6,0.3905388321,0.8333333333,0.4427945012
TE_T6_THIS_YEAR,C2_BETA_CALIBRATION,0.4-0.5,42,0.4605942231,0.4047619048,0.0558323183
TE_T6_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,625,0.0146651818,0.0128000000,0.0018651818
TE_T6_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,90,0.1588011486,0.2000000000,0.0411988514
TE_T6_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.2-0.3,6,0.2036035210,0.0000000000,0.2036035210
TE_T6_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.4-0.5,42,0.4708335624,0.5000000000,0.0291664376
TE_T6_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.5-0.6,6,0.5000000000,0.1666666667,0.3333333333
TE_T6_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,218,0.0157811060,0.0229357798,0.0071546739
TE_T6_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,22,0.1519111868,0.0909090909,0.0610020959
TE_T6_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,26,0.2320378815,0.1538461538,0.0781917277
TE_T6_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,24,0.3881939340,0.5000000000,0.1118060660
TE_T6_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,6,0.4010903427,0.3333333333,0.0677570093
TE_T6_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,218,0.0157811060,0.0229357798,0.0071546739
TE_T6_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,22,0.1519111868,0.0909090909,0.0610020959
TE_T6_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,26,0.2320378815,0.1538461538,0.0781917277
TE_T6_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,24,0.3881939340,0.5000000000,0.1118060660
TE_T6_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,6,0.4010903427,0.3333333333,0.0677570093
TE_T6_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.0-0.1,218,0.0157811060,0.0229357798,0.0071546739
TE_T6_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.1-0.2,22,0.1519111868,0.0909090909,0.0610020959
TE_T6_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.2-0.3,26,0.2320378815,0.1538461538,0.0781917277
TE_T6_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.3-0.4,24,0.3881939340,0.5000000000,0.1118060660
TE_T6_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.4-0.5,6,0.4010903427,0.3333333333,0.0677570093
TE_T6_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,218,0.0157811060,0.0229357798,0.0071546739
TE_T6_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,22,0.1519111868,0.0909090909,0.0610020959
TE_T6_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,26,0.2320378815,0.1538461538,0.0781917277
TE_T6_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,24,0.3881939340,0.5000000000,0.1118060660
TE_T6_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,6,0.4010903427,0.3333333333,0.0677570093
TE_T6_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,173,0.0406295421,0.0520231214,0.0113935793
TE_T6_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,34,0.1351755525,0.0882352941,0.0469402584
TE_T6_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,24,0.2674915421,0.3750000000,0.1075084579
TE_T6_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.0-0.1,173,0.0406295421,0.0520231214,0.0113935793
TE_T6_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.1-0.2,34,0.1351755525,0.0882352941,0.0469402584
TE_T6_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.2-0.3,24,0.2674915421,0.3750000000,0.1075084579
TE_T6_T_PLUS_2,C2_BETA_CALIBRATION,0.0-0.1,173,0.0406295421,0.0520231214,0.0113935793
TE_T6_T_PLUS_2,C2_BETA_CALIBRATION,0.1-0.2,34,0.1351755525,0.0882352941,0.0469402584
TE_T6_T_PLUS_2,C2_BETA_CALIBRATION,0.2-0.3,24,0.2674915421,0.3750000000,0.1075084579
TE_T6_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.0-0.1,173,0.0406295421,0.0520231214,0.0113935793
TE_T6_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.1-0.2,34,0.1351755525,0.0882352941,0.0469402584
TE_T6_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.2-0.3,24,0.2674915421,0.3750000000,0.1075084579
TE_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,82,0.0456097621,0.0487804878,0.0031707257
TE_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,179,0.1251147478,0.1061452514,0.0189694964
TE_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,41,0.3710748628,0.4390243902,0.0679495275
TE_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,26,0.4408612793,0.2692307692,0.1716305101
TE_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,38,0.6481979924,0.7105263158,0.0623283234
TE_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,82,0.0484917970,0.0487804878,0.0002886908
TE_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,179,0.1291552973,0.1061452514,0.0230100459
TE_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,2,0.2845706078,1.0000000000,0.7154293922
TE_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,39,0.3614618953,0.4102564103,0.0487945149
TE_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,26,0.4408612793,0.2692307692,0.1716305101
TE_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,10,0.5834191279,1.0000000000,0.4165808721
TE_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.6-0.7,28,0.6470565506,0.6071428571,0.0399136935
TE_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.0-0.1,82,0.0506738411,0.0487804878,0.0018933533
TE_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.1-0.2,179,0.1323645482,0.1061452514,0.0262192968
TE_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.2-0.3,2,0.2827807783,1.0000000000,0.7172192217
TE_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.3-0.4,39,0.3575031264,0.4102564103,0.0527532838
TE_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.4-0.5,26,0.4408612793,0.2692307692,0.1716305101
TE_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.5-0.6,10,0.5319452628,1.0000000000,0.4680547372
TE_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.6-0.7,28,0.6470565506,0.6071428571,0.0399136935
TE_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,82,0.0456097621,0.0487804878,0.0031707257
TE_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,179,0.1251147478,0.1061452514,0.0189694964
TE_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,41,0.3710748628,0.4390243902,0.0679495275
TE_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,26,0.4408612793,0.2692307692,0.1716305101
TE_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.6-0.7,38,0.6481979924,0.7105263158,0.0623283234
TE_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,9,0.1983333333,0.2222222222,0.0238888889
TE_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,38,0.2650211001,0.3947368421,0.1297157420
TE_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,17,0.3474074074,0.1764705882,0.1709368192
TE_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,11,0.6741399930,1.0000000000,0.3258600070
TE_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7-0.8,19,0.7571645447,0.6842105263,0.0729540184
TE_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8-0.9,11,0.8950999245,0.8181818182,0.0769181063
TE_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.9-1.0,14,0.9124120804,1.0000000000,0.0875879196
TE_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,9,0.1983333333,0.2222222222,0.0238888889
TE_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,38,0.2650211001,0.3947368421,0.1297157420
TE_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,17,0.3474074074,0.1764705882,0.1709368192
TE_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.6-0.7,11,0.6741399930,1.0000000000,0.3258600070
TE_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.7-0.8,19,0.7571645447,0.6842105263,0.0729540184
TE_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.8-0.9,11,0.8950999245,0.8181818182,0.0769181063
TE_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.9-1.0,14,0.9124120804,1.0000000000,0.0875879196
TE_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.1-0.2,9,0.1983333333,0.2222222222,0.0238888889
TE_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.2-0.3,38,0.2650211001,0.3947368421,0.1297157420
TE_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.3-0.4,17,0.3474074074,0.1764705882,0.1709368192
TE_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.6-0.7,11,0.6741399930,1.0000000000,0.3258600070
TE_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.7-0.8,19,0.7571645447,0.6842105263,0.0729540184
TE_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.8-0.9,11,0.8950999245,0.8181818182,0.0769181063
TE_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.9-1.0,14,0.9124120804,1.0000000000,0.0875879196
TE_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,9,0.1983333333,0.2222222222,0.0238888889
TE_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,38,0.2650211001,0.3947368421,0.1297157420
TE_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,17,0.3474074074,0.1764705882,0.1709368192
TE_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.6-0.7,11,0.6741399930,1.0000000000,0.3258600070
TE_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.7-0.8,19,0.7571645447,0.6842105263,0.0729540184
TE_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.8-0.9,11,0.8950999245,0.8181818182,0.0769181063
TE_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.9-1.0,14,0.9124120804,1.0000000000,0.0875879196
WR_T12_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,619,0.0363166487,0.0258481422,0.0104685066
WR_T12_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,105,0.1266548836,0.1809523810,0.0542974974
WR_T12_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,69,0.4337090166,0.4202898551,0.0134191616
WR_T12_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,619,0.0363166487,0.0258481422,0.0104685066
WR_T12_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,105,0.1266548836,0.1809523810,0.0542974974
WR_T12_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.4-0.5,69,0.4337090166,0.4202898551,0.0134191616
WR_T12_NEXT_YEAR,C2_BETA_CALIBRATION,0.0-0.1,619,0.0363166487,0.0258481422,0.0104685066
WR_T12_NEXT_YEAR,C2_BETA_CALIBRATION,0.1-0.2,105,0.1266548836,0.1809523810,0.0542974974
WR_T12_NEXT_YEAR,C2_BETA_CALIBRATION,0.4-0.5,69,0.4337090166,0.4202898551,0.0134191616
WR_T12_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,619,0.0363166487,0.0258481422,0.0104685066
WR_T12_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,105,0.1266548836,0.1809523810,0.0542974974
WR_T12_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.4-0.5,69,0.4337090166,0.4202898551,0.0134191616
WR_T12_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,1085,0.0188684949,0.0147465438,0.0041219511
WR_T12_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,108,0.1403514056,0.1666666667,0.0263152611
WR_T12_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,84,0.2165929400,0.2738095238,0.0572165838
WR_T12_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,96,0.4395802912,0.4062500000,0.0333302912
WR_T12_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,1085,0.0182215115,0.0147465438,0.0034749677
WR_T12_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,108,0.1401525457,0.1666666667,0.0265141209
WR_T12_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,84,0.2196759105,0.2738095238,0.0541336133
WR_T12_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.4-0.5,96,0.4512419113,0.4062500000,0.0449919113
WR_T12_THIS_YEAR,C2_BETA_CALIBRATION,0.0-0.1,1085,0.0183932651,0.0147465438,0.0036467213
WR_T12_THIS_YEAR,C2_BETA_CALIBRATION,0.1-0.2,108,0.1456879056,0.1666666667,0.0209787610
WR_T12_THIS_YEAR,C2_BETA_CALIBRATION,0.2-0.3,84,0.2267160950,0.2738095238,0.0470934289
WR_T12_THIS_YEAR,C2_BETA_CALIBRATION,0.4-0.5,96,0.4388580187,0.4062500000,0.0326080187
WR_T12_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,1085,0.0179047386,0.0147465438,0.0031581948
WR_T12_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,84,0.1386841824,0.2023809524,0.0636967700
WR_T12_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.2-0.3,96,0.2305215378,0.2291666667,0.0013548712
WR_T12_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.4-0.5,108,0.4479391624,0.3796296296,0.0683095328
WR_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,345,0.0407529171,0.0173913043,0.0233616128
WR_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,107,0.1463052181,0.1308411215,0.0154640966
WR_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,11,0.3889780335,0.4545454545,0.0655674210
WR_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,45,0.4106800171,0.4222222222,0.0115422051
WR_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,345,0.0407529171,0.0173913043,0.0233616128
WR_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,107,0.1463052181,0.1308411215,0.0154640966
WR_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,11,0.3889780335,0.4545454545,0.0655674210
WR_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,45,0.4106800171,0.4222222222,0.0115422051
WR_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.0-0.1,345,0.0407529171,0.0173913043,0.0233616128
WR_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.1-0.2,107,0.1463052181,0.1308411215,0.0154640966
WR_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.3-0.4,11,0.3889780335,0.4545454545,0.0655674210
WR_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.4-0.5,45,0.4106800171,0.4222222222,0.0115422051
WR_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,345,0.0407529171,0.0173913043,0.0233616128
WR_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,107,0.1463052181,0.1308411215,0.0154640966
WR_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,11,0.3889780335,0.4545454545,0.0655674210
WR_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,45,0.4106800171,0.4222222222,0.0115422051
WR_T12_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,277,0.0480019562,0.0252707581,0.0227311981
WR_T12_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,84,0.1561097818,0.1666666667,0.0105568849
WR_T12_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,44,0.2582460482,0.2727272727,0.0144812245
WR_T12_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.0-0.1,277,0.0480019562,0.0252707581,0.0227311981
WR_T12_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.1-0.2,84,0.1561097818,0.1666666667,0.0105568849
WR_T12_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.2-0.3,44,0.2582460482,0.2727272727,0.0144812245
WR_T12_T_PLUS_2,C2_BETA_CALIBRATION,0.0-0.1,277,0.0480019562,0.0252707581,0.0227311981
WR_T12_T_PLUS_2,C2_BETA_CALIBRATION,0.1-0.2,84,0.1561097818,0.1666666667,0.0105568849
WR_T12_T_PLUS_2,C2_BETA_CALIBRATION,0.2-0.3,44,0.2582460482,0.2727272727,0.0144812245
WR_T12_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.0-0.1,277,0.0480019562,0.0252707581,0.0227311981
WR_T12_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.1-0.2,84,0.1561097818,0.1666666667,0.0105568849
WR_T12_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.2-0.3,44,0.2582460482,0.2727272727,0.0144812245
WR_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,38,0.0870975277,0.2368421053,0.1497445776
WR_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,367,0.1245348864,0.0599455041,0.0645893824
WR_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,63,0.3326524485,0.4126984127,0.0800459642
WR_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,75,0.4476852527,0.5333333333,0.0856480806
