feature_family,fidelity,position,target,outer_test_class,train_classes,baseline,rows,exact_identity_rows,feature_observed_rows,baseline_spearman,candidate_spearman,delta_spearman,baseline_ndcg,candidate_ndcg,delta_ndcg,baseline_mae,candidate_mae,baseline_rmse,candidate_rmse,baseline_pr_auc,candidate_pr_auc,baseline_brier,candidate_brier,delta_brier,baseline_log_loss,candidate_log_loss,baseline_ece,candidate_ece,baseline_precision,candidate_precision,baseline_recall,candidate_recall,baseline_calibration_intercept,candidate_calibration_intercept,baseline_calibration_slope,candidate_calibration_slope,baseline_rank_mae,candidate_rank_mae,baseline_top_n_overlap,candidate_top_n_overlap,primary_delta,temporal_status,same_row_status
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B2_DRAFT_CAPITAL_PLUS_AGE,36,36,35,,,,,,,,,,,0.476190,0.420598,0.102838,0.110933,-0.008095,0.320128,0.365572,0.035115,0.048597,0.000000,0.000000,0.000000,0.000000,0.459775,0.534151,0.121418,0.157651,,,,,-0.055592,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,36,36,35,,,,,,,,,,,0.405584,0.420598,0.112934,0.110933,0.002001,0.376786,0.365572,0.054684,0.048597,0.000000,0.000000,0.000000,0.000000,0.480209,0.534151,0.130201,0.157651,,,,,0.015015,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B1_CONTINUOUS_OVERALL_PICK,28,28,26,,,,,,,,,,,1.000000,0.166667,0.042987,0.041786,0.001202,0.187672,0.186555,0.102463,0.085720,0.000000,0.000000,0.000000,0.000000,0.126178,0.145378,0.041971,0.051446,,,,,-0.833333,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B2_DRAFT_CAPITAL_PLUS_AGE,28,28,26,,,,,,,,,,,1.000000,0.166667,0.040487,0.041786,-0.001299,0.179232,0.186555,0.105377,0.085720,0.000000,0.000000,0.000000,0.000000,0.136617,0.145378,0.045659,0.051446,,,,,-0.833333,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,28,28,26,,,,,,,,,,,0.200000,0.166667,0.038785,0.041786,-0.003001,0.174813,0.186555,0.078702,0.085720,0.000000,0.000000,0.000000,0.000000,0.174177,0.145378,0.062693,0.051446,,,,,-0.033333,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B1_CONTINUOUS_OVERALL_PICK,33,33,33,,,,,,,,,,,0.605556,0.393457,0.074097,0.080792,-0.006695,0.269054,0.312556,0.064200,0.044808,0.000000,0.000000,0.000000,0.000000,0.293991,0.141293,0.075143,0.020491,,,,,-0.212098,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B2_DRAFT_CAPITAL_PLUS_AGE,33,33,33,,,,,,,,,,,0.494444,0.393457,0.073795,0.080792,-0.006997,0.262178,0.312556,0.008892,0.044808,0.000000,0.000000,0.000000,0.000000,0.307339,0.141293,0.078406,0.020491,,,,,-0.100987,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,33,33,33,,,,,,,,,,,0.394444,0.393457,0.081230,0.080792,0.000438,0.317547,0.312556,0.037107,0.044808,0.000000,0.000000,0.000000,0.000000,0.117539,0.141293,0.010283,0.020491,,,,,-0.000987,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2016,2012|2013|2014|2015,B1_CONTINUOUS_OVERALL_PICK,34,34,30,,,,,,,,,,,0.968374,0.894299,0.095471,0.121211,-0.025740,0.307934,0.454139,0.077359,0.152838,0.900000,0.931034,0.870968,0.870968,0.803286,0.892667,0.045668,0.009902,,,,,-0.074075,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2016,2012|2013|2014|2015,B2_DRAFT_CAPITAL_PLUS_AGE,34,34,30,,,,,,,,,,,0.972721,0.894299,0.094908,0.121211,-0.026303,0.307509,0.454139,0.060010,0.152838,0.906250,0.931034,0.935484,0.870968,0.801492,0.892667,0.047429,0.009902,,,,,-0.078422,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2016,2012|2013|2014|2015,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,34,34,30,,,,,,,,,,,0.910428,0.894299,0.105029,0.121211,-0.016182,0.412315,0.454139,0.099234,0.152838,0.933333,0.931034,0.903226,0.870968,0.888683,0.892667,0.010154,0.009902,,,,,-0.016129,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2017,2012|2013|2014|2015|2016,B1_CONTINUOUS_OVERALL_PICK,32,32,29,,,,,,,,,,,0.967198,0.972135,0.119885,0.118636,0.001250,0.360345,0.372056,0.120590,0.128931,0.862069,0.870968,0.892857,0.964286,0.744488,0.753534,0.066047,0.075853,,,,,0.004937,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2017,2012|2013|2014|2015|2016,B2_DRAFT_CAPITAL_PLUS_AGE,32,32,29,,,,,,,,,,,0.955183,0.972135,0.119140,0.118636,0.000504,0.378925,0.372056,0.082777,0.128931,0.896552,0.870968,0.928571,0.964286,0.746983,0.753534,0.064005,0.075853,,,,,0.016952,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2017,2012|2013|2014|2015|2016,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,32,32,29,,,,,,,,,,,0.967853,0.972135,0.117759,0.118636,-0.000877,0.366877,0.372056,0.151690,0.128931,0.870968,0.870968,0.964286,0.964286,0.751323,0.753534,0.071775,0.075853,,,,,0.004282,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2018,2012|2013|2014|2015|2016|2017,B1_CONTINUOUS_OVERALL_PICK,33,33,32,,,,,,,,,,,0.989959,0.988468,0.083569,0.082415,0.001153,0.263072,0.268270,0.106674,0.044715,0.848485,0.875000,1.000000,1.000000,0.468448,0.512317,0.162032,0.151169,,,,,-0.001492,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2018,2012|2013|2014|2015|2016|2017,B2_DRAFT_CAPITAL_PLUS_AGE,33,33,32,,,,,,,,,,,0.985129,0.988468,0.086752,0.082415,0.004337,0.270809,0.268270,0.094912,0.044715,0.875000,0.875000,1.000000,1.000000,0.484147,0.512317,0.153918,0.151169,,,,,0.003339,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2018,2012|2013|2014|2015|2016|2017,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,33,33,32,,,,,,,,,,,0.988948,0.988468,0.084556,0.082415,0.002141,0.269704,0.268270,0.045519,0.044715,0.848485,0.875000,1.000000,1.000000,0.507232,0.512317,0.146300,0.151169,,,,,-0.000480,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2019,2012|2013|2014|2015|2016|2017|2018,B1_CONTINUOUS_OVERALL_PICK,28,28,28,,,,,,,,,,,0.936965,0.785829,0.153250,0.206236,-0.052986,0.450954,0.691224,0.075334,0.169149,0.750000,0.730769,1.000000,0.904762,0.434864,0.707326,0.153598,0.019999,,,,,-0.151136,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2019,2012|2013|2014|2015|2016|2017|2018,B2_DRAFT_CAPITAL_PLUS_AGE,28,28,28,,,,,,,,,,,0.918889,0.785829,0.169561,0.206236,-0.036675,0.506650,0.691224,0.111296,0.169149,0.740741,0.730769,0.952381,0.904762,0.490813,0.707326,0.119782,0.019999,,,,,-0.133060,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2019,2012|2013|2014|2015|2016|2017|2018,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,28,28,28,,,,,,,,,,,0.785829,0.785829,0.204821,0.206236,-0.001415,0.683942,0.691224,0.174012,0.169149,0.740741,0.730769,0.952381,0.904762,0.688837,0.707326,0.027845,0.019999,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2020,2012|2013|2014|2015|2016|2017|2018|2019,B1_CONTINUOUS_OVERALL_PICK,37,37,37,,,,,,,,,,,0.948296,0.925317,0.127807,0.151014,-0.023207,0.394457,0.460639,0.079396,0.056875,0.794118,0.756757,0.964286,1.000000,0.443682,0.472964,0.164409,0.157256,,,,,-0.022979,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2020,2012|2013|2014|2015|2016|2017|2018|2019,B2_DRAFT_CAPITAL_PLUS_AGE,37,37,37,,,,,,,,,,,0.949428,0.925317,0.124889,0.151014,-0.026125,0.390078,0.460639,0.049870,0.056875,0.838710,0.756757,0.928571,1.000000,0.474006,0.472964,0.158105,0.157256,,,,,-0.024111,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2020,2012|2013|2014|2015|2016|2017|2018|2019,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,37,37,37,,,,,,,,,,,0.925317,0.925317,0.151976,0.151014,0.000962,0.462884,0.460639,0.067249,0.056875,0.756757,0.756757,1.000000,1.000000,0.464052,0.472964,0.154039,0.157256,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B1_CONTINUOUS_OVERALL_PICK,36,36,35,,,,,,,,,,,0.974126,0.945734,0.093058,0.109526,-0.016468,0.300844,0.358786,0.050082,0.079210,0.937500,0.885714,0.967742,1.000000,0.649450,0.682107,0.101982,0.090414,,,,,-0.028392,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B2_DRAFT_CAPITAL_PLUS_AGE,36,36,35,,,,,,,,,,,0.972152,0.945734,0.101884,0.109526,-0.007642,0.315408,0.358786,0.082114,0.079210,0.935484,0.885714,0.935484,1.000000,0.671373,0.682107,0.092924,0.090414,,,,,-0.026418,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,36,36,35,,,,,,,,,,,0.938606,0.945734,0.111087,0.109526,0.001561,0.363628,0.358786,0.083424,0.079210,0.885714,0.885714,1.000000,1.000000,0.690698,0.682107,0.082395,0.090414,,,,,0.007128,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B1_CONTINUOUS_OVERALL_PICK,28,28,26,,,,,,,,,,,0.987789,0.861008,0.102882,0.158669,-0.055787,0.336758,0.503987,0.110877,0.081517,0.954545,0.807692,0.913043,0.913043,0.619570,0.767519,0.137383,0.036729,,,,,-0.126781,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B2_DRAFT_CAPITAL_PLUS_AGE,28,28,26,,,,,,,,,,,0.994322,0.861008,0.093658,0.158669,-0.065011,0.314072,0.503987,0.115825,0.081517,0.958333,0.807692,1.000000,0.913043,0.612675,0.767519,0.138941,0.036729,,,,,-0.133313,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,28,28,26,,,,,,,,,,,0.860811,0.861008,0.157486,0.158669,-0.001184,0.510317,0.503987,0.110467,0.081517,0.807692,0.807692,0.913043,0.913043,0.775697,0.767519,0.029813,0.036729,,,,,0.000197,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B1_CONTINUOUS_OVERALL_PICK,33,33,33,,,,,,,,,,,0.931572,0.802268,0.151699,0.182027,-0.030328,0.483468,0.592435,0.098472,0.077866,0.757576,0.781250,1.000000,1.000000,0.474597,0.628781,0.129348,0.068681,,,,,-0.129304,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B2_DRAFT_CAPITAL_PLUS_AGE,33,33,33,,,,,,,,,,,0.926807,0.802268,0.158022,0.182027,-0.024005,0.484546,0.592435,0.078042,0.077866,0.800000,0.781250,0.960000,1.000000,0.472300,0.628781,0.127883,0.068681,,,,,-0.124539,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,bust_3y,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,33,33,33,,,,,,,,,,,0.791234,0.802268,0.186430,0.182027,0.004403,0.615488,0.592435,0.092152,0.077866,0.757576,0.781250,1.000000,1.000000,0.653439,0.628781,0.052057,0.068681,,,,,0.011034,PASS_EARLIER_CLASSES_ONLY,PASS
