model_id,split,target_seasons,position,sample_size,mae_points,rmse_points,spearman_points,top_n_label,top_n,top_n_hit_rate,result_source
snap_context,season_2022,2022,TE,99,17.657144666822045,22.47938785450937,0.770350483279211,te_t12,12,0.5,candidate
snap_context,season_2022,2022,WR,186,29.547649958494887,37.30033072671534,0.7390682585980247,wr_t36,36,0.6666666666666666,candidate
snap_context,season_2023,2023,QB,63,65.39705299315749,84.56815451958111,0.5701324884792627,qb_t12,12,0.5,candidate
snap_context,season_2023,2023,RB,115,44.15301957314776,58.942140081591965,0.6317503799785135,rb_t24,24,0.5,candidate
snap_context,season_2023,2023,TE,96,18.67844285107591,23.829517432677378,0.7654637288182995,te_t12,12,0.6666666666666666,candidate
snap_context,season_2023,2023,WR,166,27.969733726613214,36.57300316004678,0.7748957260008583,wr_t36,36,0.6388888888888888,candidate
snap_context,season_2024,2024,QB,63,61.48438586595336,80.06079092830707,0.6002304147465438,qb_t12,12,0.5,candidate
snap_context,season_2024,2024,RB,108,43.75559315504906,61.8400680582749,0.7388974117588077,rb_t24,24,0.625,candidate
snap_context,season_2024,2024,TE,96,19.95123623667035,26.99143109670877,0.712304931981399,te_t12,12,0.3333333333333333,candidate
snap_context,season_2024,2024,WR,171,30.60323394303758,39.39809130312293,0.7276095514721506,wr_t36,36,0.6111111111111112,candidate
snap_context,season_2025,2025,QB,63,56.40006148077079,72.61034664248214,0.7191340245775729,qb_t12,12,0.5833333333333334,candidate
snap_context,season_2025,2025,RB,106,41.21664145982044,57.57849024602973,0.7224584597458703,rb_t24,24,0.5833333333333334,candidate
snap_context,season_2025,2025,TE,107,18.71565862245737,24.93754859857419,0.7605768075599401,te_t12,12,0.4166666666666667,candidate
snap_context,season_2025,2025,WR,176,28.6413727525395,38.93376913949338,0.7121017180677772,wr_t36,36,0.5833333333333334,candidate
touch_opportunity,season_2021,2021,QB,61,64.39223160451483,79.23858383006265,0.7217176325013658,qb_t12,12,0.3333333333333333,candidate
touch_opportunity,season_2021,2021,RB,121,41.99030021019098,54.87345412221897,0.6413721861592003,rb_t24,24,0.5416666666666666,candidate
touch_opportunity,season_2021,2021,TE,97,22.62292233088928,29.930884790184088,0.712831147334872,te_t12,12,0.4166666666666667,candidate
touch_opportunity,season_2021,2021,WR,187,34.16721338627666,44.67421319441394,0.6376816385996865,wr_t36,36,0.5833333333333334,candidate
touch_opportunity,season_2022,2022,QB,67,51.08137410569687,63.609922002153944,0.7876000253571761,qb_t12,12,0.4166666666666667,candidate
touch_opportunity,season_2022,2022,RB,120,43.860790539945036,57.809224922983944,0.670224552930736,rb_t24,24,0.625,candidate
touch_opportunity,season_2022,2022,TE,99,19.14423235695999,24.631356441823552,0.7573188730223236,te_t12,12,0.4166666666666667,candidate
touch_opportunity,season_2022,2022,WR,186,31.280394878123204,38.55829874187038,0.7291388551421325,wr_t36,36,0.6388888888888888,candidate
touch_opportunity,season_2023,2023,QB,63,71.58178781837724,90.51088074708892,0.5398075032157613,qb_t12,12,0.4166666666666667,candidate
touch_opportunity,season_2023,2023,RB,115,43.86241589914442,59.12752287140955,0.6106571124756746,rb_t24,24,0.4583333333333333,candidate
touch_opportunity,season_2023,2023,TE,96,19.027435898506948,24.576499797570943,0.7678779230097682,te_t12,12,0.5,candidate
touch_opportunity,season_2023,2023,WR,166,28.986399051056082,37.43655425077545,0.7594602825761089,wr_t36,36,0.6944444444444444,candidate
touch_opportunity,season_2024,2024,QB,63,66.16085515599192,83.61454550374135,0.5461855101380988,qb_t12,12,0.4166666666666667,candidate
touch_opportunity,season_2024,2024,RB,108,44.99468490056316,61.07248808089442,0.7272484749763979,rb_t24,24,0.5833333333333334,candidate
touch_opportunity,season_2024,2024,TE,96,21.643983173460004,29.42671814131323,0.7015807363328831,te_t12,12,0.3333333333333333,candidate
touch_opportunity,season_2024,2024,WR,171,31.918632009233807,40.31419423609176,0.7029960868987974,wr_t36,36,0.6111111111111112,candidate
touch_opportunity,season_2025,2025,QB,63,59.81062597837326,77.22091163551518,0.6966205837173579,qb_t12,12,0.5833333333333334,candidate
touch_opportunity,season_2025,2025,RB,106,42.028803138425786,58.93155521602528,0.721315527793054,rb_t24,24,0.625,candidate
touch_opportunity,season_2025,2025,TE,107,17.279152424423224,23.064184548906365,0.7849656586044997,te_t12,12,0.4166666666666667,candidate
touch_opportunity,season_2025,2025,WR,176,29.847923600585876,39.58927502812298,0.6986813276524825,wr_t36,36,0.5277777777777778,candidate
usage_volume,season_2021,2021,QB,61,61.994918172840855,76.83747138759708,0.7098360655737705,qb_t12,12,0.3333333333333333,candidate
usage_volume,season_2021,2021,RB,121,41.96321384419683,54.810331369586955,0.6432575516702163,rb_t24,24,0.5833333333333334,candidate
usage_volume,season_2021,2021,TE,97,22.413899755233523,29.689741026554643,0.7147334092984611,te_t12,12,0.4166666666666667,candidate
usage_volume,season_2021,2021,WR,187,34.242113614926005,44.81827465360468,0.6372670887497234,wr_t36,36,0.6111111111111112,candidate
usage_volume,season_2022,2022,QB,67,49.64811973194859,62.737851065035294,0.7876121214665563,qb_t12,12,0.5,candidate
usage_volume,season_2022,2022,RB,120,43.85000702157094,57.776623737648194,0.671738587671157,rb_t24,24,0.625,candidate
usage_volume,season_2022,2022,TE,99,19.007574619422876,24.24178544119177,0.7606107274912864,te_t12,12,0.4166666666666667,candidate
usage_volume,season_2022,2022,WR,186,31.394674793399336,38.647201458432605,0.7293296903901972,wr_t36,36,0.6388888888888888,candidate
usage_volume,season_2023,2023,QB,63,70.03179476285585,89.44687814248984,0.5382104454685099,qb_t12,12,0.4166666666666667,candidate
usage_volume,season_2023,2023,RB,115,43.72469362442923,59.32573122728344,0.612353931854976,rb_t24,24,0.4583333333333333,candidate
usage_volume,season_2023,2023,TE,96,18.77906022208239,24.32303265222317,0.7700195832948034,te_t12,12,0.5833333333333334,candidate
usage_volume,season_2023,2023,WR,166,28.93897496359646,37.40687122276663,0.7596135316900532,wr_t36,36,0.6666666666666666,candidate
usage_volume,season_2024,2024,QB,63,65.46111177993737,83.07169437051597,0.5576036866359447,qb_t12,12,0.4166666666666667,candidate
usage_volume,season_2024,2024,RB,108,44.88102543415512,60.82636086680747,0.7285320936163857,rb_t24,24,0.5833333333333334,candidate
usage_volume,season_2024,2024,TE,96,21.63910728033174,29.368518176194346,0.7003998874301388,te_t12,12,0.3333333333333333,candidate
usage_volume,season_2024,2024,WR,171,31.869587992673953,40.308848798134726,0.7022533465217852,wr_t36,36,0.6111111111111112,candidate
usage_volume,season_2025,2025,QB,63,57.5799591148297,74.91607511222966,0.7026774035332651,qb_t12,12,0.5833333333333334,candidate
usage_volume,season_2025,2025,RB,106,41.63147093844357,58.69119301025809,0.7226317480796294,rb_t24,24,0.5833333333333334,candidate
usage_volume,season_2025,2025,TE,107,17.172306317349417,22.98367835432561,0.785917095935552,te_t12,12,0.4166666666666667,candidate
usage_volume,season_2025,2025,WR,176,29.889227144467156,39.72541830706433,0.6967793349892177,wr_t36,36,0.5277777777777778,candidate
